node_id,  x,  y,  z,  neighbor_id,  flow,  pressure drop
    521,  914.00, 3932.00,  742.00,          522,    0.194970,     30.8079
    521,  914.00, 3932.00,  742.00,          537,    0.102366,     30.8079
    522,  909.50, 3938.00,  741.50,          557,    2.573110,     30.7906
    523,  936.50, 3941.50,  741.50,          599,    1.089700,     31.0886
    523,  936.50, 3941.50,  741.50,          539,    0.283350,     31.0886
    524,  901.00, 3944.00,  742.00,          583,    2.045156,     30.7415
    525,  965.00, 3944.00,  742.00,          600,    2.445857,     31.5122
    525,  965.00, 3944.00,  742.00,          526,   -0.437638,     31.5122
    526,  964.67, 3952.00,  740.67,          653,    1.144603,     31.5541
    526,  964.67, 3952.00,  740.67,          527,    0.985653,     31.5541
    526,  964.67, 3952.00,  740.67,          529,    0.414950,     31.5541
    527,  962.00, 3955.00,  742.00,          528,    0.640803,     31.5049
    527,  962.00, 3955.00,  742.00,          586,    0.344850,     31.5049
    528,  959.00, 3956.00,  742.00,          655,    0.743365,     31.3839
    529,  976.00, 3956.00,  742.00,          576,    0.414950,     31.2545
    530,  974.00, 3962.00,  742.00,          576,    1.073623,     31.2450
    531,  898.67, 3962.33,  741.67,          585,   -0.650540,     31.0221
    531,  898.67, 3962.33,  741.67,          601,    2.599303,     31.0221
    532,  890.33, 3965.33,  741.33,          631,    1.364059,     31.0857
    532,  890.33, 3965.33,  741.33,          585,    0.165418,     31.0857
    533,  927.33, 3995.67,  741.67,          570,    2.497386,     31.6130
    534,  885.00, 3911.00,  743.00,          573,    1.473350,     31.4655
    535,  901.50, 3916.00,  742.50,          597,    1.388303,     31.1667
    535,  901.50, 3916.00,  742.50,          595,   -2.057594,     31.1667
    536,  925.00, 3928.00,  743.00,          537,   -1.267737,     30.7162
    536,  925.00, 3928.00,  743.00,          647,    0.009746,     30.7162
    536,  925.00, 3928.00,  743.00,          676,    1.257992,     30.7162
    538,  881.07, 3934.21,  740.36,          813,    0.755900,     30.6665
    538,  881.07, 3934.21,  740.36,          611,    0.321393,     30.6665
    539,  944.00, 3944.80,  742.20,          699,    0.516224,     30.9495
    540,  886.67, 3949.33,  742.67,          575,    1.055487,     30.6317
    540,  886.67, 3949.33,  742.67,          560,    0.697435,     30.6317
    541,  930.00, 3960.00,  743.00,          654,    1.153188,     31.2406
    541,  930.00, 3960.00,  743.00,          542,   -0.705127,     31.2406
    542,  935.00, 3963.00,  743.00,          587,   -0.171374,     31.2559
    543,  934.00, 3972.00,  743.00,          566,   -0.841591,     31.2971
    543,  934.00, 3972.00,  743.00,          587,    1.479488,     31.2971
    544,  932.00, 3986.00,  743.00,          620,    0.844004,     31.6718
    545,  916.00, 3988.62,  741.25,          593,   -0.170882,     31.4864
    545,  916.00, 3988.62,  741.25,          692,    1.685850,     31.4864
    545,  916.00, 3988.62,  741.25,          578,    1.230454,     31.4864
    546,  941.33, 3996.33,  742.33,          548,   -0.182882,     31.8915
    546,  941.33, 3996.33,  742.33,          637,    0.548399,     31.8915
    547,  904.00, 3997.00,  743.00,          591,    0.141070,     31.7501
    547,  904.00, 3997.00,  743.00,          692,    0.737271,     31.7501
    548,  937.33, 4000.00,  742.67,          592,    1.230320,     31.9508
    549,  923.00, 3911.33,  743.33,          622,    0.781434,     30.9752
    550,  925.00, 3917.00,  744.00,          553,    0.458771,     30.7661
    550,  925.00, 3917.00,  744.00,          647,    0.665517,     30.7661
    551,  907.00, 3917.33,  743.67,          595,   -1.068211,     31.3672
    552,  893.33, 3918.33,  743.67,          608,    1.416033,     30.5849
    552,  893.33, 3918.33,  743.67,          597,    2.293633,     30.5849
    553,  918.50, 3919.50,  743.50,          596,    1.558101,     30.7284
    554,  912.00, 3925.00,  744.00,          596,    0.158031,     30.7336
    556,  968.00, 3933.00,  744.00,          664,    2.311494,     32.6317
    557,  916.00, 3942.00,  744.00,          559,   -0.856792,     30.7135
    557,  916.00, 3942.00,  744.00,          628,    3.429906,     30.7135
    558,  927.00, 3946.00,  744.00,          628,    2.387032,     30.6674
    559,  908.33, 3947.67,  743.33,          614,    0.060225,     30.8101
    560,  879.33, 3951.00,  743.67,          613,    0.697435,     30.6119
    561,  939.60, 3952.80,  743.00,          562,    1.002069,     31.0059
    561,  939.60, 3952.80,  743.00,          584,    0.964843,     31.0059
    562,  944.00, 3953.00,  744.00,          652,    2.141112,     30.9525
    563,  911.67, 3959.83,  742.33,          617,    6.002714,     31.2145
    564,  924.00, 3970.00,  744.00,          633,    0.643407,     31.1519
    564,  924.00, 3970.00,  744.00,          566,   -0.442982,     31.1519
    565,  899.00, 3972.00,  744.00,          585,    2.935249,     31.2750
    565,  899.00, 3972.00,  744.00,          632,    1.553379,     31.2750
    567,  959.00, 3981.00,  744.00,          603,    2.846247,     31.4057
    567,  959.00, 3981.00,  744.00,          568,   -2.846250,     31.4057
    568,  962.50, 3982.75,  743.25,          656,    1.854645,     31.4480
    569,  886.00, 3994.00,  744.00,          659,    1.389976,     31.4619
    569,  886.00, 3994.00,  744.00,          590,    1.208163,     31.4619
    570,  926.00, 3994.00,  744.00,          620,    1.715722,     31.5198
    570,  926.00, 3994.00,  744.00,          707,    0.781661,     31.5198
    571,  957.00, 4001.00,  744.00,          580,   -4.871143,     31.6610
    571,  957.00, 4001.00,  744.00,          636,    4.589315,     31.6610
    571,  957.00, 4001.00,  744.00,          581,    0.281822,     31.6610
    572,  901.00, 3909.00,  745.00,          595,    3.125801,     31.9694
    574,  941.00, 3926.67,  744.33,          610,    1.462711,     30.9683
    575,  890.00, 3953.00,  745.00,          615,   -0.832990,     30.6101
    575,  890.00, 3953.00,  745.00,          616,    1.888475,     30.6101
    576,  974.33, 3959.67,  744.33,          629,    1.488566,     31.2317
    577,  880.50, 3981.75,  743.50,          604,    2.022719,     31.7450
    578,  917.00, 3987.00,  745.00,          621,    0.548650,     31.4253
    578,  917.00, 3987.00,  745.00,          620,    0.681804,     31.4253
    579,  971.33, 3999.67,  744.33,          607,    2.490345,     31.6043
    580,  953.00, 4002.67,  743.33,          640,    2.040423,     31.7407
    581,  964.00, 4005.00,  745.00,          641,    1.240654,     31.5243
    582,  913.00, 3916.00,  746.00,          643,    3.003282,     30.6005
    582,  913.00, 3916.00,  746.00,          596,   -1.117904,     30.6005
    583,  898.00, 3942.00,  746.00,          712,    3.047574,     30.6117
    584,  936.00, 3950.00,  746.00,          651,    1.507982,     30.6914
    585,  895.80, 3967.20,  745.00,          618,    1.292068,     31.0724
    585,  895.80, 3967.20,  745.00,          702,    1.158058,     31.0724
    586,  964.00, 3967.17,  744.50,          602,   -0.044861,     31.2458
    586,  964.00, 3967.17,  744.50,          683,    1.529518,     31.2458
    587,  939.00, 3969.00,  746.00,          588,    1.308120,     31.2609
    588,  941.50, 3970.50,  746.00,          589,   -6.050496,     31.2467
    588,  941.50, 3970.50,  746.00,          686,    4.584573,     31.2467
    588,  941.50, 3970.50,  746.00,          721,    2.774047,     31.2467
    589,  945.67, 3971.33,  745.67,          602,    0.847672,     31.3429
    590,  891.67, 3989.67,  746.00,          689,    1.954709,     31.3564
    590,  891.67, 3989.67,  746.00,          591,   -0.746546,     31.3564
    591,  898.00, 3993.50,  745.00,          638,    1.520118,     31.6892
    592,  935.50, 3999.50,  745.50,          671,    0.018698,     31.7003
    592,  935.50, 3999.50,  745.50,          708,    3.234893,     31.7003
    593,  923.00, 4004.00,  746.00,          660,    3.457047,     31.6654
    593,  923.00, 4004.00,  746.00,          594,   -3.627928,     31.6654
    596,  916.33, 3919.33,  746.33,          698,    0.598230,     30.6628
    597,  896.14, 3921.86,  746.00,          673,    1.169777,     30.4475
    597,  896.14, 3921.86,  746.00,          611,    1.571382,     30.4475
    597,  896.14, 3921.86,  746.00,          674,    0.940778,     30.4475
    598,  941.00, 3936.00,  747.00,          699,    3.040449,     31.0197
    598,  941.00, 3936.00,  747.00,          599,    0.107285,     31.0197
    599,  936.33, 3938.67,  746.67,          679,    1.196984,     31.0129
    600,  970.00, 3943.40,  746.20,          678,    1.459143,     31.3230
    600,  970.00, 3943.40,  746.20,          700,    0.986713,     31.3230
    601,  902.00, 3954.00,  747.00,          614,   -1.221179,     30.7021
    601,  902.00, 3954.00,  747.00,          615,    3.820481,     30.7021
    602,  954.67, 3974.33,  746.33,          603,    0.802814,     31.2478
    603,  955.33, 3978.67,  746.67,          656,   -0.074605,     31.2346
    603,  955.33, 3978.67,  746.67,          690,    3.723667,     31.2346
    604,  883.00, 3981.00,  747.00,          703,    0.884688,     31.2178
    604,  883.00, 3981.00,  747.00,          658,    1.138031,     31.2178
    605,  907.67, 3985.67,  746.67,          621,    3.306384,     31.4090
    605,  907.67, 3985.67,  746.67,          669,    1.463083,     31.4090
    606,  967.00, 3989.00,  747.00,          636,    0.398393,     31.6383
    606,  967.00, 3989.00,  747.00,          704,   -0.110402,     31.6383
    607,  973.00, 3997.00,  747.00,          639,    2.490347,     31.4831
    608,  888.00, 3916.00,  748.00,          661,    0.577760,     29.9716
    608,  888.00, 3916.00,  748.00,          693,    0.838273,     29.9716
    609,  954.25, 3920.75,  747.50,          662,    1.932544,     31.6751
    609,  954.25, 3920.75,  747.50,          675,    1.390583,     31.6751
    610,  944.00, 3926.00,  748.00,          711,    1.843284,     30.8857
    610,  944.00, 3926.00,  748.00,          675,   -0.380575,     30.8857
    611,  896.00, 3928.00,  746.75,          697,    0.596470,     30.3329
    611,  896.00, 3928.00,  746.75,          612,    1.296307,     30.3329
    612,  901.00, 3933.00,  748.00,          626,    1.296304,     30.2231
    613,  878.00, 3946.75,  747.25,          714,    0.697435,     30.5649
    614,  908.33, 3950.67,  748.00,          654,   -2.085054,     30.8062
    614,  908.33, 3950.67,  748.00,          746,    0.924100,     30.8062
    615,  898.00, 3952.00,  748.00,          731,    2.987482,     30.6368
    616,  889.67, 3956.67,  747.67,          665,    3.296316,     30.5088
    616,  889.67, 3956.67,  747.67,          666,   -1.407840,     30.5088
    617,  913.50, 3958.50,  747.50,          654,    3.851442,     31.0881
    617,  913.50, 3958.50,  747.50,          701,    1.086709,     31.0881
    617,  913.50, 3958.50,  747.50,          682,    1.064572,     31.0881
    618,  893.00, 3973.00,  748.00,          750,    3.102114,     30.9641
    618,  893.00, 3973.00,  748.00,          689,   -1.810044,     30.9641
    619,  976.33, 3975.33,  747.67,          668,    1.466679,     31.8806
    620,  926.50, 3985.83,  746.33,          688,    3.241527,     31.3476
    621,  910.00, 3986.00,  748.00,          670,    3.855029,     31.3756
    622,  924.33, 3909.33,  748.67,          694,    1.247440,     30.7023
    622,  924.33, 3909.33,  748.67,          642,   -0.466005,     30.7023
    623,  883.00, 3922.00,  749.00,          674,   -0.043778,     29.9992
    623,  883.00, 3922.00,  749.00,          661,    0.837313,     29.9992
    623,  883.00, 3922.00,  749.00,          624,   -0.793535,     29.9992
    624,  879.50, 3923.75,  748.00,          648,    0.380294,     30.0370
    625,  909.00, 3932.00,  749.00,          627,   -0.111247,     30.1555
    625,  909.00, 3932.00,  749.00,          729,    0.111248,     30.1555
    626,  904.00, 3936.00,  749.00,          743,    1.565994,     30.1565
    626,  904.00, 3936.00,  749.00,          627,   -0.269690,     30.1565
    627,  906.00, 3936.00,  749.00,          766,   -0.380936,     30.1887
    628,  923.17, 3942.33,  748.17,          676,    0.157676,     30.6074
    628,  923.17, 3942.33,  748.17,          650,    2.557843,     30.6074
    628,  923.17, 3942.33,  748.17,          713,    3.101420,     30.6074
    629,  975.00, 3959.00,  749.00,          700,    1.488573,     31.2053
    630,  879.00, 3960.00,  749.00,          666,    2.671148,     30.7559
    631,  880.25, 3969.75,  747.75,          685,    1.364058,     30.8808
    632,  911.00, 3973.60,  748.00,          790,    2.651172,     31.0415
    632,  911.00, 3973.60,  748.00,          687,    1.448151,     31.0415
    633,  922.00, 3973.00,  749.00,          667,   -0.027199,     30.9151
    633,  922.00, 3973.00,  749.00,          684,    0.670606,     30.9151
    634,  941.00, 3982.00,  749.00,          686,    0.344629,     31.1666
    634,  941.00, 3982.00,  749.00,          657,    0.906446,     31.1666
    635,  946.00, 3991.00,  749.00,          637,   -1.407628,     31.5760
    635,  946.00, 3991.00,  749.00,          691,    1.819628,     31.5760
    636,  961.00, 3992.00,  749.00,          706,    4.987706,     31.4718
    637,  947.67, 3993.67,  748.33,          640,   -0.859236,     31.5929
    638,  900.33, 3993.67,  748.67,          756,    1.176170,     31.2945
    638,  900.33, 3993.67,  748.67,          724,    0.343948,     31.2945
    640,  950.50, 4003.50,  748.50,          671,   -0.018703,     31.6965
    640,  950.50, 4003.50,  748.50,          807,    1.199888,     31.6965
    643,  913.67, 3911.33,  749.67,          758,    3.003284,     30.3889
    644,  946.67, 3910.67,  749.33,          709,   -0.072400,     30.9994
    645,  926.00, 3917.00,  750.00,          672,    0.357655,     30.7034
    645,  926.00, 3917.00,  750.00,          647,   -0.357647,     30.7034
    646,  976.00, 3919.00,  749.25,          740,    0.117784,     31.4929
    647,  929.60, 3920.00,  748.60,          710,    0.242363,     30.7099
    647,  929.60, 3920.00,  748.60,          711,    0.075241,     30.7099
    648,  879.67, 3930.67,  749.67,          760,    0.380294,     29.8754
    649,  976.00, 3935.00,  750.00,          677,    0.440036,     31.4427
    650,  926.00, 3946.00,  750.00,          681,    3.204500,     30.4570
    650,  926.00, 3946.00,  750.00,          679,   -0.646662,     30.4570
    651,  936.67, 3948.67,  749.67,          732,    0.163478,     30.6211
    651,  936.67, 3948.67,  749.67,          679,    1.344506,     30.6211
    652,  945.33, 3953.00,  749.67,          655,   -0.128538,     30.8055
    652,  945.33, 3953.00,  749.67,          732,    2.269650,     30.8055
    653,  962.00, 3952.67,  749.67,          747,    0.264665,     30.9110
    653,  962.00, 3952.67,  749.67,          815,    0.879940,     30.9110
    654,  916.00, 3955.00,  748.80,          716,    1.317457,     31.0236
    654,  916.00, 3955.00,  748.80,          769,    1.602114,     31.0236
    655,  950.00, 3954.00,  750.00,          680,    0.614828,     30.8422
    656,  964.00, 3979.00,  750.00,          722,    1.780041,     31.2760
    657,  943.33, 3984.33,  749.67,          691,    1.040933,     31.1307
    657,  943.33, 3984.33,  749.67,          690,   -0.134487,     31.1307
    658,  880.67, 3988.67,  749.67,          735,    1.138031,     30.6438
    659,  896.00, 4004.00,  750.00,          736,    0.022502,     31.2101
    659,  896.00, 4004.00,  750.00,          737,    1.367473,     31.2101
    660,  921.00, 4005.00,  750.00,          776,    2.809872,     31.4786
    660,  921.00, 4005.00,  750.00,          725,    0.647177,     31.4786
    661,  884.00, 3918.25,  750.00,          695,    0.676142,     29.7989
    661,  884.00, 3918.25,  750.00,          696,    0.738931,     29.7989
    662,  950.00, 3918.00,  751.00,          709,    0.106122,     31.5349
    662,  950.00, 3918.00,  751.00,          906,    1.826421,     31.5349
    663,  903.00, 3922.00,  751.00,          673,    0.016212,     29.9725
    663,  903.00, 3922.00,  751.00,          697,   -0.016213,     29.9725
    664,  971.00, 3932.00,  751.00,          677,    1.028729,     31.5718
    664,  971.00, 3932.00,  751.00,          761,    1.282766,     31.5718
    665,  891.33, 3957.67,  750.67,          718,    2.644007,     30.4648
    665,  891.33, 3957.67,  750.67,          717,    0.652308,     30.4648
    666,  881.67, 3960.33,  750.33,          749,    1.263309,     30.6614
    667,  922.00, 3976.00,  751.00,          687,    0.066522,     30.9163
    667,  922.00, 3976.00,  751.00,          723,   -0.093722,     30.9163
    668,  975.00, 3980.00,  751.00,          704,    1.466678,     31.7788
    669,  899.00, 3984.00,  751.00,          689,    0.654830,     31.2394
    669,  899.00, 3984.00,  751.00,          819,    0.808254,     31.2394
    670,  910.00, 3990.00,  751.00,          724,    0.154348,     31.1483
    670,  910.00, 3990.00,  751.00,          734,    3.700679,     31.1483
    672,  926.00, 3917.00,  752.00,          710,    0.357654,     30.6607
    673,  899.50, 3919.50,  751.50,          757,    0.836890,     29.9683
    673,  899.50, 3919.50,  751.50,          727,    0.349100,     29.9683
    674,  891.00, 3922.00,  752.00,          727,    0.897001,     30.0036
    675,  949.67, 3927.67,  751.33,          742,    1.010005,     30.9162
    676,  927.67, 3931.50,  750.67,          698,    2.253736,     30.5851
    676,  927.67, 3931.50,  750.67,          741,   -0.838071,     30.5851
    677,  973.00, 3933.00,  752.00,          928,    1.468771,     31.4213
    678,  974.33, 3940.67,  751.33,          784,    1.459143,     31.1983
    679,  934.67, 3943.33,  751.33,          745,    1.894828,     30.5269
    680,  953.67, 3946.33,  751.33,          699,    0.251903,     30.7798
    680,  953.67, 3946.33,  751.33,          747,    0.362925,     30.7798
    681,  924.00, 3948.00,  752.00,          715,    2.327727,     30.4400
    681,  924.00, 3948.00,  752.00,          713,    0.876786,     30.4400
    682,  910.00, 3963.00,  752.00,          786,    1.490153,     30.6266
    682,  910.00, 3963.00,  752.00,          701,   -0.425576,     30.6266
    683,  964.33, 3967.33,  751.67,          791,    1.529520,     31.1164
    684,  924.00, 3970.00,  752.00,          720,    0.187910,     30.7273
    684,  924.00, 3970.00,  752.00,          817,    0.482696,     30.7273
    685,  885.00, 3973.00,  752.00,          749,    2.122602,     30.7657
    685,  885.00, 3973.00,  752.00,          703,   -0.758543,     30.7657
    686,  941.00, 3974.33,  751.33,          751,    4.929199,     31.1340
    687,  916.50, 3977.50,  751.50,          790,    0.235996,     30.9118
    687,  916.50, 3977.50,  751.50,          733,    1.278675,     30.9118
    688,  929.33, 3982.33,  751.33,          705,   -0.723619,     31.0904
    688,  929.33, 3982.33,  751.33,          723,    3.965149,     31.0904
    689,  892.88, 3983.50,  749.50,          845,    0.947886,     31.1905
    689,  892.88, 3983.50,  749.50,          703,    0.782877,     31.1905
    690,  955.00, 3983.00,  751.00,          706,   -0.391449,     31.1494
    690,  955.00, 3983.00,  751.00,          818,    3.980632,     31.1494
    691,  943.00, 3989.00,  752.00,          755,    2.860563,     31.0664
    692,  912.50, 3995.50,  750.50,          736,    0.114879,     31.2468
    692,  912.50, 3995.50,  750.50,          754,    2.308244,     31.2468
    693,  892.33, 3910.67,  752.33,          796,    0.838274,     29.5651
    694,  921.00, 3911.00,  753.00,          739,    1.247432,     30.6182
    695,  879.33, 3914.33,  752.33,          777,    0.676144,     29.5355
    696,  883.00, 3918.00,  753.00,          726,    0.738944,     29.6590
    697,  901.50, 3925.50,  752.50,          778,    0.580257,     30.0359
    698,  918.00, 3927.00,  753.00,          729,    2.851965,     30.2950
    699,  947.42, 3942.58,  750.33,          730,    3.808573,     30.6692
    700,  974.00, 3954.00,  753.00,          768,    2.475285,     31.1693
    701,  912.67, 3963.00,  752.67,          802,    0.661133,     30.6404
    702,  897.75, 3963.75,  752.00,          718,    0.600222,     30.5163
    702,  897.75, 3963.75,  752.00,          829,    0.520787,     30.5163
    702,  897.75, 3963.75,  752.00,          786,    0.037049,     30.5163
    703,  887.50, 3978.50,  752.50,          752,    0.909021,     30.8199
    704,  972.00, 3982.00,  753.00,          722,    1.356277,     31.7074
    705,  931.00, 3985.00,  753.00,          803,    1.184305,     31.1208
    705,  931.00, 3985.00,  753.00,          708,   -1.907925,     31.1208
    706,  959.67, 3988.67,  752.33,          753,    4.596261,     31.1838
    707,  924.00, 3992.00,  753.00,          803,    1.089027,     31.0796
    707,  924.00, 3992.00,  753.00,          725,   -0.307367,     31.0796
    708,  933.00, 3992.00,  753.00,          805,    1.326966,     31.2846
    709,  950.00, 3914.00,  754.00,          797,    0.033722,     31.0280
    710,  927.00, 3917.00,  754.00,          739,    0.600015,     30.6129
    711,  938.00, 3925.00,  754.00,          908,    0.802926,     30.7000
    711,  938.00, 3925.00,  754.00,          741,    1.115600,     30.7000
    712,  902.00, 3942.00,  754.00,          744,    2.208840,     30.2902
    712,  902.00, 3942.00,  754.00,          746,    0.838734,     30.2902
    713,  919.33, 3942.33,  753.67,          767,    3.978203,     30.3622
    714,  882.00, 3948.00,  754.00,          783,    1.003687,     30.2341
    714,  882.00, 3948.00,  754.00,          717,   -0.306251,     30.2341
    715,  924.00, 3949.00,  754.00,          748,    0.567850,     30.4321
    715,  924.00, 3949.00,  754.00,          828,    1.759872,     30.4321
    716,  919.00, 3950.60,  753.20,          748,    1.396181,     30.4803
    716,  919.00, 3950.60,  753.20,          786,   -0.078724,     30.4803
    717,  891.00, 3952.00,  754.00,          731,    0.346056,     30.4142
    718,  894.00, 3960.00,  754.00,          829,    3.244228,     30.3132
    719,  945.00, 3962.00,  754.00,          721,   -0.423678,     30.7020
    719,  945.00, 3962.00,  754.00,          770,    0.320295,     30.7020
    719,  945.00, 3962.00,  754.00,          789,    0.103383,     30.7020
    720,  928.00, 3966.00,  754.00,          817,    0.020976,     30.6600
    720,  928.00, 3966.00,  754.00,          771,    0.166932,     30.6600
    721,  949.00, 3968.00,  753.75,          816,    1.685323,     30.8845
    721,  949.00, 3968.00,  753.75,          773,    0.665048,     30.8845
    722,  967.50, 3977.00,  754.00,          791,    3.136316,     31.1568
    723,  928.67, 3979.33,  753.33,          792,    3.871435,     30.9190
    724,  907.67, 3992.00,  753.33,          734,    0.498295,     31.1128
    725,  921.00, 3996.00,  754.00,          754,    0.339809,     31.0981
    726,  883.00, 3918.00,  755.00,          777,    0.738932,     29.6567
    727,  893.33, 3923.00,  754.67,          779,    0.491521,     29.8065
    727,  893.33, 3923.00,  754.67,          778,    0.754580,     29.8065
    728,  909.67, 3922.33,  754.67,          729,   -0.708248,     30.0371
    728,  909.67, 3922.33,  754.67,          758,    0.708249,     30.0371
    729,  913.33, 3929.67,  754.67,          798,    2.254965,     30.1057
    730,  945.00, 3940.00,  755.00,          781,    4.190479,     30.5860
    730,  945.00, 3940.00,  755.00,          764,   -0.381906,     30.5860
    731,  893.67, 3951.33,  754.67,          826,    3.333539,     30.3557
    732,  939.50, 3952.00,  754.00,          800,    0.380123,     30.6092
    732,  939.50, 3952.00,  754.00,          788,   -0.010732,     30.6092
    732,  939.50, 3952.00,  754.00,          828,    2.063735,     30.6092
    733,  916.33, 3979.33,  754.67,          897,    0.564244,     30.8566
    733,  916.33, 3979.33,  754.67,          840,    0.714430,     30.8566
    734,  912.00, 3989.00,  755.00,          775,    4.198974,     30.9484
    735,  885.33, 3991.67,  754.67,          793,    0.588723,     30.5435
    735,  885.33, 3991.67,  754.67,         1018,    0.549308,     30.5435
    736,  910.00, 4002.00,  755.00,          776,    0.137381,     31.1900
    737,  892.33, 4002.67,  754.67,          756,    0.032219,     30.7136
    737,  892.33, 4002.67,  754.67,          868,    1.335254,     30.7136
    738,  959.33, 3911.67,  755.33,          797,    0.110632,     30.8339
    738,  959.33, 3911.67,  755.33,          759,   -0.110631,     30.8339
    739,  925.00, 3915.00,  756.00,          810,    1.847456,     30.5884
    740,  975.50, 3921.00,  755.50,          824,    0.117785,     31.4838
    741,  933.25, 3929.50,  756.00,          810,    1.248359,     30.6100
    741,  933.25, 3929.50,  756.00,          762,   -0.970832,     30.6100
    742,  954.00, 3933.00,  756.00,          765,   -2.275035,     30.8173
    742,  954.00, 3933.00,  756.00,          764,    3.285040,     30.8173
    743,  899.50, 3937.50,  755.50,          744,   -1.238548,     30.0079
    743,  899.50, 3937.50,  755.50,          799,    0.380503,     30.0079
    743,  899.50, 3937.50,  755.50,          813,    2.424035,     30.0079
    744,  900.00, 3940.00,  756.00,          835,    0.970293,     30.2000
    745,  935.00, 3941.00,  756.00,          834,    1.551151,     30.4101
    745,  935.00, 3941.00,  756.00,          931,    0.343675,     30.4101
    746,  907.50, 3943.50,  755.50,          860,    1.804130,     30.2319
    746,  907.50, 3943.50,  755.50,          766,   -0.041295,     30.2319
    747,  958.00, 3946.00,  756.00,          785,   -1.777726,     30.7525
    747,  958.00, 3946.00,  756.00,          814,    2.405312,     30.7525
    748,  922.00, 3950.00,  756.00,          827,    1.964030,     30.4120
    749,  886.25, 3964.75,  755.25,          772,    0.853321,     30.5415
    749,  886.25, 3964.75,  755.25,          829,    2.532591,     30.5415
    750,  893.60, 3973.00,  755.00,          772,    0.445648,     30.7071
    750,  893.60, 3973.00,  755.00,          841,    2.837852,     30.7071
    750,  893.60, 3973.00,  755.00,          752,   -0.181384,     30.7071
    751,  939.40, 3973.00,  755.00,          894,    0.668753,     30.8890
    751,  939.40, 3973.00,  755.00,          789,    2.717919,     30.8890
    751,  939.40, 3973.00,  755.00,          774,    1.542527,     30.8890
    752,  888.33, 3977.67,  755.67,          793,    0.727635,     30.7837
    753,  963.00, 3989.00,  756.00,          831,    3.754699,     30.9147
    753,  963.00, 3989.00,  756.00,          820,    0.841560,     30.9147
    754,  916.50, 3994.00,  755.00,          775,    0.804396,     31.0780
    754,  916.50, 3994.00,  755.00,          794,    1.843658,     31.0780
    755,  941.00, 3993.00,  756.00,          821,    1.176479,     30.8640
    755,  941.00, 3993.00,  756.00,          805,    1.684083,     30.8640
    756,  900.00, 3998.00,  756.00,          804,    1.208387,     30.6961
    757,  900.00, 3913.00,  757.00,          796,    1.187042,     29.5422
    757,  900.00, 3913.00,  757.00,          795,   -0.350151,     29.5422
    758,  911.00, 3919.00,  757.00,          848,    2.996693,     30.0014
    758,  911.00, 3919.00,  757.00,          832,    0.714841,     30.0014
    759,  966.00, 3923.00,  757.00,          761,   -1.009365,     30.8512
    759,  966.00, 3923.00,  757.00,          824,    0.898732,     30.8512
    760,  883.00, 3930.75,  756.75,          812,    0.809215,     29.6977
    760,  883.00, 3930.75,  756.75,          779,   -0.185809,     29.6977
    760,  883.00, 3930.75,  756.75,          780,   -0.243110,     29.6977
    761,  964.33, 3931.67,  757.00,          765,    0.273405,     30.8844
    762,  942.33, 3933.33,  757.00,          834,    0.929507,     30.6459
    762,  942.33, 3933.33,  757.00,          763,   -1.900338,     30.6459
    763,  945.00, 3934.00,  757.00,          764,   -2.903140,     30.7075
    763,  945.00, 3934.00,  757.00,          834,    1.002796,     30.7075
    765,  961.00, 3935.00,  757.00,          782,   -2.001628,     30.8796
    766,  911.00, 3941.25,  756.00,          767,   -1.066477,     30.2340
    766,  911.00, 3941.25,  756.00,          825,    0.644248,     30.2340
    767,  916.67, 3942.00,  756.33,          851,    2.911730,     30.3060
    768,  976.00, 3950.00,  757.00,          784,    2.475279,     31.1139
    769,  919.33, 3958.33,  756.67,          836,    1.152512,     30.8503
    769,  919.33, 3958.33,  756.67,          787,    0.449600,     30.8503
    770,  946.33, 3959.67,  756.67,          816,   -0.634191,     30.6297
    770,  946.33, 3959.67,  756.67,          800,    0.954487,     30.6297
    771,  929.33, 3964.33,  756.67,          788,    0.040976,     30.6260
    771,  929.33, 3964.33,  756.67,          817,    0.224791,     30.6260
    771,  929.33, 3964.33,  756.67,          787,   -0.098834,     30.6260
    772,  888.00, 3968.00,  757.00,          830,    1.298971,     30.5004
    773,  950.00, 3972.00,  757.00,          865,    0.537639,     30.6761
    773,  950.00, 3972.00,  757.00,          818,    0.127409,     30.6761
    774,  937.67, 3978.67,  756.67,          843,    2.374632,     30.7769
    774,  937.67, 3978.67,  756.67,          792,   -0.832105,     30.7769
    775,  914.67, 3988.67,  756.33,          921,    3.137150,     30.7998
    775,  914.67, 3988.67,  756.33,          844,    1.866222,     30.7998
    776,  915.67, 4007.33,  757.00,          823,    2.947251,     31.1770
    777,  881.00, 3916.00,  757.50,          904,    1.415074,     29.4902
    778,  897.00, 3922.00,  758.00,          811,    1.334835,     29.7615
    779,  887.67, 3927.67,  757.67,          968,    0.305711,     29.7605
    780,  884.33, 3935.67,  758.00,          813,    0.760577,     29.7738
    780,  884.33, 3935.67,  758.00,          783,   -1.003687,     29.7738
    781,  946.33, 3941.33,  757.67,          834,    3.366447,     30.5350
    781,  946.33, 3941.33,  757.67,          814,    0.824031,     30.5350
    782,  963.33, 3942.67,  758.00,          784,   -3.934423,     30.9400
    782,  963.33, 3942.67,  758.00,          785,    1.932789,     30.9400
    785,  960.00, 3947.00,  758.00,          815,    0.155062,     30.8154
